,PlayId,Team,X,Y,S,A,Dis,YardLine,Quarter,Down,Distance,DefendersInTheBox,Yards,PlayerHeight,PlayerWeight,Temperature
909,20171231032336,away,12.4,32.06,1.97,0.98,0.22,1,3,2,1,11.0,1,6-2,310,9.0
910,20171231123384,home,64.57,17.1,2.74,2.78,0.23,42,4,1,10,6.0,0,5-11,185,17.0
911,20171217030224,away,90.39,34.67,1.59,1.03,0.17,9,1,2,10,7.0,4,5-11,185,72.0
912,20190929120519,home,89.73,31.25,3.79,4.76,0.36,24,1,1,10,7.0,1,6-2,248,87.0
913,20191006070741,away,57.84,34.49,1.22,1.54,0.11,49,1,1,10,7.0,8,5-11,211,70.0
914,20181028093665,home,54.9,35.62,3.27,3.65,0.31,38,4,1,10,6.0,2,5-11,192,
915,20191118002337,away,52.07,20.18,4.9,1.45,0.48,45,3,1,10,5.0,0,5-10,187,67.0
916,20180923093841,home,76.07,29.21,4.4,0.88,0.44,29,4,1,10,8.0,2,6-4,213,62.0
917,20180909090725,away,31.03,21.21,3.29,2.63,0.33,21,1,3,1,9.0,8,6-3,248,
918,20190908051455,away,14.98,31.83,1.3,1.11,0.14,5,2,1,10,6.0,9,6-4,330,77.0
919,20181122010256,home,32.49,32.96,5.89,2.83,0.58,23,1,1,10,6.0,7,5-8,174,
920,20171015063613,home,15.98,28.21,2.48,1.25,0.25,2,4,2,2,11.0,-1,6-3,202,68.0
921,20191103113012,home,8.95,44.88,2.49,1.1,0.24,1,3,2,1,7.0,1,6-0,197,48.0
922,20170914002417,home,89.86,26.74,0.82,0.86,0.07,19,3,3,2,9.0,0,6-5,310,69.0
923,20171210123729,home,44.77,25.65,1.7,2.83,0.22,19,4,2,3,8.0,0,6-2,213,39.0
924,20171105061492,away,33.23,20.87,1.08,1.3,0.15,26,2,1,10,7.0,10,6-0,227,75.0
925,20191020014195,away,106.39,25.89,1.29,1.66,0.12,6,4,2,29,4.0,11,6-7,305,65.0
926,20181104061491,away,93.27,43.14,0.93,1.08,0.09,19,2,1,10,6.0,-1,6-0,210,55.0
927,20180930010260,away,87.65,37.43,4.39,2.34,0.43,25,1,2,10,6.0,0,5-11,195,66.0
928,20181104031090,away,43.48,29.81,0.83,2.27,0.07,33,2,2,2,7.0,6,6-1,310,53.0
929,20171210103519,away,85.58,16.61,0.54,0.2,0.13,25,4,2,8,8.0,5,6-2,253,81.0
930,20190908053347,away,32.34,18.56,3.81,2.1,0.37,22,4,2,3,7.0,23,5-8,174,77.0
931,20171231132750,away,52.68,16.22,1.59,2.16,0.11,41,3,1,10,6.0,-3,6-0,204,62.0
932,20181028083179,away,19.07,22.25,2.36,0.53,0.23,10,4,2,5,8.0,7,6-7,307,69.0
933,20180930050452,away,27.39,30.83,1.42,1.6,0.15,29,1,1,10,8.0,2,6-0,207,86.0
934,20171203052370,away,59.83,42.5,4.55,1.01,0.51,46,3,2,16,7.0,2,6-2,216,70.0
935,20181118062741,away,26.3,34.84,2.62,1.58,0.29,19,3,2,4,7.0,7,6-7,325,48.0
936,20181129000052,away,84.31,17.93,2.38,0.74,0.24,25,1,1,10,7.0,4,6-1,240,70.0
937,20191020033879,home,54.9,17.01,2.0,2.94,0.19,46,4,2,7,6.0,6,6-0,196,69.0
938,20191114004263,away,76.89,28.72,1.12,1.02,0.11,49,4,1,10,7.0,2,6-1,207,36.0
939,20171109000141,away,58.48,20.57,2.49,0.8,0.35,48,1,1,10,8.0,-4,6-0,245,79.0
940,20181007061428,home,22.65,25.25,1.14,2.22,0.12,13,2,2,11,8.0,9,6-5,302,77.0
941,20191117082950,home,26.5,31.9,1.17,2.05,0.13,17,3,1,10,8.0,2,6-5,252,72.0
942,20171119062977,away,61.13,29.57,0.54,0.28,0.12,48,4,1,10,6.0,2,6-4,335,50.0
943,20191117090605,away,27.63,27.81,2.75,0.76,0.29,18,1,2,10,7.0,10,6-3,315,76.0
944,20171105040051,away,41.72,21.02,1.77,1.13,0.2,25,1,1,10,6.0,5,5-8,185,56.0
945,20181230000203,away,46.64,43.32,4.69,3.44,0.45,34,1,2,15,7.0,3,6-0,204,48.0
946,20191013063692,home,61.4,36.64,3.72,0.9,0.37,49,4,1,10,9.0,-1,6-6,265,
947,20190929073443,home,45.07,29.72,0.3,1.48,0.04,40,4,2,2,7.0,1,6-5,220,77.0
948,20191124000678,home,73.17,23.14,2.41,0.39,0.25,37,1,1,10,7.0,3,6-6,306,52.0
949,20191020100418,away,39.26,26.3,3.04,0.29,0.29,31,1,2,7,7.0,4,6-4,255,50.0
950,20170924081732,away,78.27,38.44,2.06,3.09,0.16,29,2,1,10,7.0,8,5-10,187,88.0
951,20181209113590,away,64.23,23.39,2.97,1.04,0.31,46,4,2,3,8.0,4,6-8,268,70.0
952,20171029041080,away,83.51,27.09,4.06,2.22,0.44,31,2,1,10,8.0,4,6-2,215,54.0
953,20181230043005,home,68.73,36.46,4.17,2.73,0.4,41,3,2,4,7.0,5,6-3,208,45.0
954,20181216081536,away,52.3,25.72,4.09,1.37,0.41,42,2,2,10,6.0,0,6-2,250,40.0
955,20181209071068,home,31.79,25.92,2.03,0.94,0.2,22,2,2,10,7.0,2,6-4,319,71.0
956,20170911000494,away,88.59,31.54,1.14,1.36,0.17,19,1,2,6,8.0,1,6-0,192,70.0
957,20170924131135,home,65.22,36.69,1.66,2.23,0.16,43,2,1,10,6.0,1,5-11,198,76.0
958,20171105012109,away,92.94,25.7,2.47,0.96,0.41,19,2,2,16,6.0,-1,6-4,306,84.0
959,20191117060976,home,64.31,30.62,1.93,0.53,0.21,45,2,1,10,6.0,4,6-4,319,55.0
960,20191027100783,home,108.97,20.75,1.18,2.54,0.11,14,2,1,10,7.0,5,6-2,216,55.0
961,20171231032513,home,78.02,14.17,4.76,2.35,0.52,30,3,2,7,8.0,5,6-0,184,9.0
962,20171015042813,home,26.13,25.84,1.26,0.72,0.18,16,3,1,10,6.0,14,6-5,250,84.0
963,20191020111087,home,78.59,26.68,0.34,0.54,0.04,16,2,3,4,7.0,3,5-11,202,
964,20171207002673,home,33.54,30.85,2.68,2.6,0.25,24,3,1,10,7.0,-3,6-0,211,
965,20180909022902,away,82.31,26.09,5.15,2.5,0.51,25,3,1,10,7.0,6,6-2,235,59.0
966,20171119081390,home,85.66,23.18,3.15,1.79,0.33,29,2,2,10,7.0,8,6-7,240,60.0
967,20190908070229,home,81.03,33.77,1.68,2.34,0.17,24,1,2,13,7.0,4,5-11,210,77.0
968,20190915061605,home,48.19,27.99,2.83,1.49,0.29,37,2,1,10,6.0,6,6-4,315,79.0
969,20181111063028,away,68.78,37.91,3.92,2.48,0.38,40,4,1,10,7.0,7,6-2,194,46.0
970,20171126111310,home,49.08,17.93,3.71,2.54,0.42,38,2,2,7,7.0,2,6-7,250,38.0
971,20180923111084,away,30.14,21.13,3.45,1.52,0.39,20,2,1,10,6.0,3,6-3,269,
972,20181209060073,away,84.34,31.08,4.01,1.31,0.4,28,1,2,7,8.0,4,6-3,255,82.0
973,20181216101438,home,46.1,26.38,0.59,1.77,0.08,37,2,1,10,6.0,17,6-4,304,42.0
974,20171112030310,home,49.46,9.01,4.91,3.15,0.51,37,1,2,5,6.0,4,6-2,215,42.0
975,20171224023257,home,48.71,22.08,2.42,2.73,0.23,34,4,3,1,8.0,11,6-2,190,35.0
976,20180923103585,away,74.65,23.49,5.44,3.27,0.53,40,4,1,10,7.0,23,6-1,215,80.0
977,20191020022672,away,61.65,38.5,5.32,2.83,0.52,50,3,2,3,8.0,2,6-3,205,70.0
978,20171224052373,home,90.1,22.3,3.15,1.34,0.43,25,3,1,5,7.0,-2,5-10,215,56.0
979,20191103090872,home,82.26,23.43,2.15,1.55,0.22,28,2,1,10,6.0,3,6-2,290,55.0
980,20181014062544,home,88.88,31.22,1.06,0.91,0.12,22,3,1,10,6.0,4,6-5,302,60.0
981,20181007030580,home,69.87,29.67,1.12,0.38,0.13,40,1,1,10,8.0,12,6-4,307,72.0
982,20181111111812,home,34.52,31.17,3.62,0.95,0.37,27,2,2,23,4.0,8,6-2,265,38.0
983,20181230053730,home,43.38,18.35,1.16,1.82,0.1,33,4,2,6,6.0,2,6-3,273,
984,20191027022728,away,50.85,33.45,5.71,3.05,0.55,37,3,2,10,5.0,2,5-10,200,52.0
985,20191027053448,home,84.72,24.64,1.12,0.86,0.1,24,4,2,10,8.0,0,6-6,325,79.0
986,20170907004025,away,96.67,31.49,2.25,4.01,0.32,13,4,1,10,8.0,2,6-3,270,63.0
987,20170917072337,home,34.59,31.33,3.46,2.18,0.38,20,3,1,10,7.0,2,5-6,205,88.0
988,20191124101847,home,51.07,28.99,1.11,1.32,0.1,25,2,1,10,6.0,4,6-1,215,63.0
989,20191110060801,home,43.23,45.81,1.39,1.62,0.14,42,1,1,10,7.0,4,6-0,195,77.0
990,20181223051600,away,54.13,25.47,1.25,0.81,0.15,44,2,1,10,6.0,20,6-1,300,37.0
991,20181021000080,home,44.65,19.07,2.93,0.54,0.29,33,1,2,13,7.0,3,6-3,250,66.0
992,20190908010612,home,84.34,18.77,5.15,1.72,0.51,24,1,1,10,7.0,-3,6-1,198,71.0
993,20171231031584,home,38.35,11.17,2.85,2.68,0.27,32,2,1,10,5.0,4,6-2,193,9.0
994,20181014082819,away,67.0,26.79,2.82,0.55,0.28,43,3,1,10,8.0,3,6-1,310,52.0
995,20171015010474,away,42.54,34.32,3.77,2.05,0.4,25,1,1,10,7.0,0,6-0,214,69.0
996,20171126020787,away,81.56,17.91,1.03,1.37,0.11,25,1,2,10,6.0,4,5-11,195,47.0
997,20181028101442,home,82.89,29.41,1.48,2.77,0.14,27,2,1,10,7.0,-2,6-3,265,82.0
998,20171022061462,away,103.11,41.64,2.07,1.9,0.21,8,2,2,2,7.0,4,5-11,192,86.0
999,20171224094911,away,82.45,31.48,1.98,2.49,0.21,30,4,3,8,7.0,30,6-0,191,52.0
1000,20181007050218,home,43.04,10.62,5.95,1.11,0.6,27,1,1,10,7.0,21,6-1,211,58.0
1001,20171224062888,home,88.14,20.68,7.6,0.39,0.77,25,3,1,10,6.0,9,6-0,205,40.0
1002,20171231060188,home,79.38,30.34,4.08,0.87,0.43,29,1,1,10,8.0,-3,6-3,255,13.0
1003,20170914001317,away,42.4,34.75,1.01,0.73,0.17,33,2,1,10,6.0,3,6-5,255,69.0
1004,20170907002961,home,86.4,33.71,3.48,2.18,0.4,14,3,1,10,8.0,1,6-1,202,63.0
1005,20171231121515,home,56.33,29.66,2.21,1.21,0.22,46,2,2,10,7.0,11,6-1,305,17.0
1006,20181125051677,home,36.2,33.22,0.7,1.67,0.07,29,2,2,5,7.0,7,6-1,232,54.0
1007,20171204000223,home,39.74,23.3,3.32,0.71,0.36,25,1,1,10,6.0,5,6-2,220,61.0
1008,20171001012480,home,39.84,13.45,2.94,2.15,0.29,20,3,2,2,8.0,2,6-0,190,
1009,20170928003250,home,59.08,10.16,2.59,1.77,0.33,46,4,1,10,8.0,7,5-10,190,65.0
1010,20191107003056,home,38.55,15.96,5.46,2.52,0.54,30,3,1,10,6.0,4,6-6,255,54.0
1011,20191110072446,away,81.03,16.22,4.17,3.35,0.41,26,3,2,1,6.0,5,6-5,260,63.0
1012,20181118020157,away,85.56,26.19,3.33,4.0,0.32,21,1,1,10,7.0,5,6-0,232,33.0
1013,20181105000974,away,66.58,25.3,2.46,0.49,0.24,43,1,2,4,8.0,0,6-6,308,74.0
1014,20181224001223,away,45.04,15.35,2.21,7.97,0.18,34,2,1,10,7.0,0,6-0,188,58.0
1015,20191020061713,home,90.44,17.42,2.42,4.44,0.24,20,2,1,10,7.0,4,6-1,190,56.0
1016,20181111022155,home,103.85,26.47,3.47,1.82,0.34,8,3,2,10,8.0,92,6-4,246,36.0
1017,20171015053555,away,47.18,23.97,0.16,1.57,0.32,38,4,2,5,6.0,6,6-5,275,73.0
1018,20171008003688,away,66.04,20.01,2.11,1.01,0.28,30,4,1,10,6.0,-1,6-0,197,63.0
1019,20180916013061,home,47.09,23.58,4.01,0.6,0.4,37,4,2,7,7.0,6,6-6,250,83.0
1020,20171001080719,away,94.49,26.49,5.3,2.64,0.55,13,1,1,10,7.0,2,6-3,215,64.0
1021,20181223043220,home,24.1,24.95,3.32,1.39,0.39,14,3,1,10,6.0,2,6-3,305,52.0
1022,20190922091110,home,78.56,20.34,2.09,1.13,0.21,32,2,2,10,7.0,6,6-7,272,88.0
1023,20191027073712,away,58.26,24.67,2.42,0.57,0.24,27,4,1,10,6.0,28,5-11,190,65.0
1024,20191020090060,home,87.15,21.85,4.12,1.91,0.41,20,1,1,10,6.0,1,5-11,199,54.0
1025,20181118050533,away,12.71,18.48,2.32,1.91,0.23,5,1,1,10,7.0,9,6-1,236,42.0
1026,20171008072827,away,39.29,26.36,3.25,2.67,0.57,25,3,1,10,7.0,2,6-1,244,73.0
1027,20171106002277,away,85.62,36.06,1.73,2.58,0.28,27,3,2,10,6.0,3,6-4,280,35.0
1028,20181021061727,home,54.06,30.07,4.27,1.38,0.41,41,3,1,10,6.0,9,6-3,239,89.0
1029,20171112042158,home,25.11,36.36,2.41,2.97,0.16,20,3,2,1,7.0,-2,6-1,208,76.0
1030,20171231032025,away,94.71,34.53,2.25,0.26,0.3,17,3,1,10,8.0,16,6-3,297,9.0
1031,20181125002521,away,57.25,17.99,1.39,1.21,0.14,50,3,1,10,6.0,6,5-11,205,60.0
1032,20171203041035,away,64.0,26.42,2.66,1.63,0.26,46,2,1,10,9.0,2,6-6,250,42.0
1033,20171211003298,home,50.21,31.44,0.27,2.24,0.02,41,4,1,10,8.0,4,6-5,298,55.0
1034,20171119113634,home,75.96,22.79,1.2,0.77,0.17,34,4,2,1,6.0,0,6-5,298,81.0
1035,20171001030079,home,77.1,8.68,3.88,2.93,0.53,32,1,2,6,6.0,3,6-2,219,63.0
1036,20181230123167,away,45.46,10.11,4.69,3.26,0.45,35,4,1,10,8.0,13,6-3,215,46.0
1037,20181217000830,away,40.07,29.64,2.59,2.05,0.25,29,1,2,6,7.0,5,6-0,196,48.0
1038,20191117020082,home,36.86,38.92,0.62,2.89,0.05,25,1,2,10,6.0,2,6-1,210,68.0
1039,20191117060360,home,35.96,37.61,2.81,0.33,0.28,25,1,1,10,6.0,6,6-5,231,55.0
1040,20190929043656,home,25.79,31.72,4.78,2.58,0.47,21,4,1,10,6.0,1,6-2,221,89.0
1041,20181108003582,away,26.69,29.54,2.5,2.51,0.24,18,4,3,4,8.0,-4,6-0,215,40.0
1042,20191003003419,home,83.75,28.84,2.94,0.87,0.31,25,4,1,10,7.0,2,6-4,291,57.0
1043,20180930042487,home,45.3,17.71,5.57,1.75,0.55,33,3,1,10,7.0,2,6-2,230,73.0
1044,20191027122299,home,86.06,35.38,2.74,1.16,0.29,25,3,1,10,5.0,9,6-5,320,54.0
1045,20191124103412,home,35.17,29.5,5.54,1.98,0.54,31,4,1,10,8.0,-2,6-1,210,63.0
1046,20170910091245,home,104.47,32.06,1.78,0.95,0.18,6,2,1,6,7.0,1,6-5,325,90.0
1047,20171008073236,away,62.27,24.24,0.69,0.35,0.08,47,4,2,8,8.0,19,6-3,310,73.0
1048,20180923043684,away,58.31,27.9,3.04,1.48,0.34,48,4,1,10,9.0,-3,6-5,315,89.0
1049,20191024002947,away,75.07,25.9,3.22,1.39,0.32,34,4,1,10,7.0,6,6-0,235,
1050,20180923124023,away,86.48,23.53,2.42,1.19,0.23,8,4,2,10,8.0,-1,5-11,202,61.0
1051,20171126112180,home,53.99,37.03,4.92,3.62,0.47,44,3,2,6,6.0,2,6-2,210,38.0
1052,20191124003167,home,44.09,28.25,2.28,0.88,0.22,35,3,2,3,8.0,2,6-3,232,52.0
1053,20171008050228,home,46.19,26.38,3.65,0.66,0.36,42,1,1,10,7.0,0,6-5,218,76.0
1054,20181014122154,away,73.96,23.38,1.49,0.71,0.15,34,3,2,6,5.0,4,6-0,235,45.0
1055,20171015023779,away,52.77,21.72,1.69,1.33,0.27,43,4,3,1,6.0,14,6-5,310,85.0
1056,20180909023323,home,8.53,37.39,0.25,0.35,0.02,9,4,1,9,6.0,6,6-2,216,59.0
1057,20171009003984,away,58.29,33.43,4.25,1.9,0.45,46,4,1,10,6.0,0,6-3,303,70.0
1058,20190929112708,home,20.62,23.3,1.06,0.71,0.11,13,3,1,10,6.0,2,6-5,248,87.0
1059,20181007020377,home,52.38,28.22,1.65,1.65,0.17,45,1,1,10,7.0,2,6-6,345,87.0
1060,20171231042780,home,49.33,35.58,1.37,0.9,0.17,42,3,2,6,6.0,4,6-9,323,71.0
1061,20181111071335,away,83.98,21.84,3.37,2.35,0.33,26,2,2,6,7.0,-2,6-5,265,82.0
1062,20181007080490,away,72.36,42.75,4.71,1.85,0.47,44,1,1,10,7.0,0,6-1,215,75.0
1063,20181014044242,away,45.33,31.24,2.57,0.93,0.29,35,5,3,4,7.0,0,6-6,325,89.0
1064,20181202000387,away,80.15,23.96,0.08,0.97,0.02,34,1,2,1,7.0,4,6-2,212,67.0
1065,20181230131040,home,27.37,27.94,4.33,2.6,0.43,22,1,1,10,6.0,7,6-0,238,51.0
1066,20171008033980,home,108.66,30.03,2.56,0.34,0.36,2,4,1,2,9.0,-1,6-1,245,68.0
1067,20171224033000,home,58.24,21.67,1.34,0.52,0.13,49,3,1,5,7.0,3,6-7,320,23.0
1068,20170914003534,away,35.63,11.36,3.17,1.95,0.34,25,4,1,10,7.0,3,6-2,215,69.0
1069,20191124051733,away,54.33,31.42,0.84,0.33,0.09,44,2,1,10,6.0,7,6-5,325,52.0
1070,20171005001936,home,91.54,8.88,1.3,0.97,0.29,27,2,1,10,6.0,4,5-10,185,76.0
1071,20191117004173,away,30.14,28.28,1.32,1.04,0.13,20,4,2,3,7.0,6,6-3,297,44.0
1072,20171224011513,away,70.55,24.33,3.67,3.04,0.37,34,2,1,10,6.0,6,5-11,225,24.0
1073,20171119101298,home,86.76,41.56,1.36,1.43,0.36,16,2,2,3,6.0,-2,5-11,198,54.0
1074,20181122004168,away,30.57,25.35,0.66,2.66,0.08,21,4,3,9,8.0,10,6-5,247,68.0
1075,20191006100188,home,14.43,18.22,2.92,1.55,0.29,4,1,2,4,7.0,4,6-5,280,85.0
1076,20170910080653,away,49.32,31.59,1.34,0.5,0.16,40,1,1,20,8.0,4,6-2,295,67.0
1077,20181216110844,home,41.48,17.88,4.54,3.5,0.43,29,1,2,6,7.0,0,6-0,209,60.0
1078,20181015000866,home,87.38,30.04,2.82,1.02,0.28,22,1,1,10,7.0,7,6-3,255,37.0
1079,20190915070863,home,44.01,39.87,1.9,2.67,0.18,32,1,1,10,7.0,1,5-11,194,81.0
1080,20181216003449,home,104.94,12.01,5.39,2.47,0.53,8,4,1,8,7.0,-6,5-10,190,
1081,20191110093506,away,37.28,25.02,1.71,0.82,0.17,28,3,2,1,5.0,5,6-6,308,55.0
1082,20171015083565,home,44.57,29.71,2.89,1.24,0.37,36,4,2,6,7.0,6,6-3,255,88.0
1083,20181118050424,home,16.32,15.41,1.58,3.2,0.14,14,1,1,10,7.0,-1,5-10,190,42.0
1084,20171210062813,away,46.45,26.62,3.66,2.25,0.47,38,3,1,10,6.0,7,6-4,260,46.0
1085,20171112041322,away,47.47,34.07,1.49,1.92,0.16,32,2,1,10,7.0,3,5-11,191,76.0
1086,20181230143939,away,80.83,9.14,3.99,0.14,0.39,25,4,1,10,7.0,7,6-2,211,65.0
1087,20171016002660,home,69.52,29.41,0.62,0.81,0.04,41,3,2,3,7.0,7,6-3,308,57.0
1088,20171116000867,away,85.77,28.55,1.14,0.85,0.18,24,1,2,11,8.0,0,6-1,305,40.0
1089,20190922011545,away,52.14,25.8,3.97,3.69,0.39,47,2,1,10,7.0,3,6-1,211,
1090,20190915103143,away,45.62,36.31,3.04,1.9,0.3,21,3,1,10,6.0,8,5-9,190,70.0
1091,20181230072979,away,77.89,19.55,3.28,4.18,0.36,30,3,1,10,8.0,26,6-3,270,64.0
1092,20171231002938,home,83.21,23.57,4.69,1.71,0.53,28,3,1,10,6.0,5,6-4,254,
1093,20181202021572,home,101.17,16.61,3.91,2.03,0.38,11,2,1,10,6.0,3,5-10,192,68.0
1094,20191124023899,home,48.24,33.67,1.65,1.39,0.18,40,4,1,10,6.0,4,6-5,294,48.0
1095,20171203122185,home,82.23,27.66,6.11,3.62,0.58,33,3,2,10,6.0,2,5-11,215,58.0
1096,20181230042961,home,88.87,19.02,1.55,2.19,0.16,20,3,2,10,6.0,15,5-10,185,45.0
1097,20191006014329,home,83.99,24.57,1.58,1.74,0.15,25,4,1,10,6.0,8,6-2,235,76.0
1098,20181111040175,home,54.31,22.49,1.91,0.77,0.19,49,1,1,10,6.0,-2,6-4,240,38.0
1099,20171105074223,home,60.92,29.43,1.52,1.35,0.2,49,4,1,10,8.0,1,6-1,245,61.0
1100,20190922043206,home,70.03,28.24,2.65,2.1,0.26,43,4,1,10,6.0,5,6-0,243,71.0
1101,20171112111138,home,69.13,7.2,4.89,3.48,0.5,40,2,1,10,7.0,2,5-11,180,48.0
1102,20190915030900,away,108.25,20.06,2.45,0.83,0.24,2,2,1,2,7.0,2,6-5,310,72.0
1103,20181021050189,home,75.55,23.47,3.13,1.73,0.31,32,1,1,10,6.0,2,5-11,216,59.0
1104,20180923041086,away,63.2,28.12,3.51,2.56,0.34,49,2,1,10,7.0,3,6-4,250,89.0
1105,20180923010432,away,81.7,28.79,1.39,1.91,0.13,28,1,2,12,7.0,1,6-4,306,61.0
1106,20181210002447,away,59.64,34.1,3.01,0.84,0.28,49,3,1,10,8.0,3,6-6,265,48.0
1107,20181223001082,away,76.6,26.65,4.29,1.65,0.43,35,2,2,4,7.0,1,6-1,242,33.0
1108,20181007101308,away,33.67,28.73,3.93,2.27,0.37,26,2,2,9,8.0,0,6-6,275,79.0
1109,20191124030274,away,10.62,22.25,0.75,0.21,0.08,2,1,1,10,8.0,2,6-5,316,46.0
1110,20181007083434,away,81.97,28.56,1.75,2.11,0.17,45,4,2,7,7.0,1,6-2,220,75.0
1111,20191006052312,away,34.15,22.28,4.5,1.77,0.45,25,3,2,8,6.0,-1,6-3,309,59.0
1112,20190922062019,away,51.55,34.02,2.47,0.7,0.23,35,3,1,10,7.0,2,5-10,211,81.0
1113,20170917101130,away,81.84,26.66,1.47,1.11,0.17,28,2,2,1,6.0,5,6-3,265,72.0
1114,20170924100960,away,64.16,30.52,4.46,1.94,0.47,44,1,1,10,8.0,-1,6-4,246,88.0
1115,20171029073167,away,30.61,29.88,1.84,1.0,0.29,19,4,1,10,7.0,-6,6-6,325,63.0
1116,20170917021354,away,91.77,36.55,2.18,1.54,0.49,18,2,1,10,7.0,3,6-3,218,78.0
1117,20191006060380,away,11.81,26.7,2.97,1.85,0.3,6,1,2,6,7.0,5,6-2,234,68.0
1118,20181209080219,away,21.56,25.84,3.43,1.82,0.34,18,1,2,13,7.0,-5,6-0,233,33.0
1119,20170924082661,home,76.95,27.37,3.59,1.04,0.39,28,3,3,1,8.0,0,6-4,218,88.0
1120,20191007000124,away,70.74,31.61,0.88,0.79,0.09,40,1,2,15,8.0,2,6-4,317,87.0
1121,20181209132916,home,80.54,33.83,1.8,2.79,0.18,17,3,2,9,7.0,1,5-10,200,55.0
1122,20181111112892,home,76.08,30.1,4.62,4.34,0.45,33,3,3,2,6.0,13,6-2,241,38.0
1123,20181118053673,away,107.19,19.72,2.6,3.17,0.25,5,4,2,4,7.0,3,6-1,206,42.0
1124,20181118092592,home,42.82,21.0,1.86,1.42,0.19,33,3,2,2,8.0,4,6-5,318,68.0
1125,20181223103403,home,68.64,22.08,4.38,3.48,0.44,36,4,2,2,7.0,6,6-2,225,44.0
1126,20181209044007,home,57.4,31.87,1.95,2.85,0.23,46,4,2,8,7.0,0,6-5,288,46.0
1127,20181007021273,away,64.87,27.73,4.9,2.34,0.48,42,2,2,7,6.0,4,5-9,212,87.0
1128,20181230010548,away,86.79,35.26,3.7,0.79,0.37,22,1,1,10,7.0,8,6-3,216,33.0
1129,20171008071206,home,13.15,34.9,2.88,1.72,0.33,6,2,2,12,7.0,3,6-5,295,73.0
1130,20181230083440,home,72.28,36.54,2.34,1.63,0.24,49,4,1,10,6.0,0,5-10,195,37.0
1131,20190908121469,home,33.39,25.89,2.05,1.84,0.22,24,2,2,6,6.0,3,6-1,310,66.0
1132,20181202021572,home,106.88,30.86,0.4,0.64,0.03,11,2,1,10,6.0,3,6-0,190,68.0
1133,20181230014023,away,60.91,24.25,3.71,0.53,0.37,48,4,1,10,7.0,2,6-2,225,33.0
1134,20191027020150,away,31.9,24.23,1.55,2.36,0.15,21,1,1,10,6.0,10,6-2,293,52.0
1135,20190929061749,home,54.93,12.33,4.35,0.22,0.43,48,2,2,2,7.0,1,6-0,219,88.0
1136,20181014103749,home,33.8,20.72,5.48,1.29,0.54,29,4,3,12,7.0,2,6-3,235,
1137,20171022060250,home,62.11,23.59,1.93,0.72,0.27,49,1,2,11,7.0,11,6-5,318,86.0
1138,20171022043558,home,45.56,44.01,2.98,3.49,0.39,33,4,2,10,8.0,21,5-11,207,72.0
1139,20171119083680,away,48.3,33.58,3.83,0.57,0.4,38,4,2,2,9.0,-1,6-3,308,60.0
1140,20181028092736,away,84.68,33.32,4.72,0.86,0.47,25,3,1,10,7.0,14,6-5,252,
1141,20181202073833,home,77.4,32.43,3.4,0.65,0.36,32,4,1,10,6.0,2,6-4,340,52.0
1142,20191103050058,away,34.58,23.86,5.15,1.26,0.51,27,1,1,10,7.0,4,6-3,240,52.0
1143,20191027043501,home,97.92,36.4,2.2,1.63,0.21,24,4,2,6,6.0,-1,5-11,205,76.0
1144,20170921001020,away,44.03,19.97,0.93,1.03,0.1,32,1,2,10,6.0,-2,6-7,330,68.0
1145,20171217003597,away,14.74,26.08,0.4,0.5,0.13,3,4,2,3,6.0,2,6-5,313,22.0
1146,20191117063499,away,71.08,25.58,2.22,0.99,0.23,40,4,2,5,7.0,3,6-3,303,55.0
1147,20181209032938,away,76.33,25.34,3.31,0.62,0.35,34,3,2,10,6.0,6,6-4,314,25.0
1148,20181216001961,away,57.9,19.81,4.03,0.15,0.41,48,2,2,1,7.0,1,6-5,292,
1149,20171105012811,home,89.56,25.51,2.81,1.18,0.3,19,3,1,10,7.0,3,6-4,318,84.0
1150,20171203000619,away,96.76,38.27,1.07,3.37,0.09,31,1,3,17,6.0,11,6-1,210,
1151,20190929095323,home,62.85,37.91,2.94,1.57,0.29,48,4,2,10,4.0,6,6-0,193,74.0
1152,20191020100640,away,84.66,25.95,1.53,0.92,0.15,26,1,3,1,6.0,9,6-5,287,50.0
1153,20191117011266,away,27.3,26.91,1.73,0.18,0.19,17,2,2,4,8.0,3,6-5,309,51.0
1154,20171224063235,away,98.4,39.26,2.13,1.71,0.24,13,4,1,10,6.0,7,6-4,205,40.0
1155,20171022004011,home,100.12,32.66,3.19,1.7,0.36,17,4,1,10,7.0,3,6-0,191,74.0
1156,20191110010478,home,72.61,38.17,7.02,1.26,0.69,40,1,1,10,8.0,4,5-10,200,56.0
1157,20181111060077,home,34.42,22.01,4.42,5.0,0.41,28,1,1,10,8.0,28,5-11,192,46.0
1158,20181015002332,away,37.54,30.03,2.07,1.2,0.18,27,3,2,8,6.0,3,6-5,295,37.0
1159,20181028090844,home,108.16,29.36,5.76,2.78,0.57,5,1,1,14,8.0,7,5-11,200,
1160,20181125030282,away,105.16,29.7,5.31,4.46,0.51,1,1,2,1,9.0,1,6-1,215,44.0
1161,20190915111031,away,50.55,28.89,3.56,1.9,0.35,49,2,1,10,7.0,0,6-0,202,87.0
1162,20171224043631,home,37.44,19.2,0.84,1.68,0.09,27,4,1,10,8.0,8,6-6,265,35.0
1163,20171217073785,home,47.84,25.36,2.36,2.09,0.27,40,4,1,10,7.0,5,6-0,203,50.0
